group1,group2,meandiff,p-adj,lower,upper,reject
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_comment_intfloat/e5-small-v2,-0.0297,1.0,-0.1467,0.0872,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_comment_qwen3-embedding:8b,0.0395,1.0,-0.0774,0.1564,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0433,1.0,-0.1602,0.0736,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_allenai/longformer-base-4096,0.219,0.0,0.1021,0.3359,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_google-bert/bert-base-uncased,0.1078,0.1566,-0.0091,0.2247,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_google/bigbird-roberta-base,0.1744,0.0,0.0575,0.2913,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_intfloat/e5-small-v2,0.1194,0.035,0.0025,0.2364,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_qwen3-embedding:8b,0.1325,0.0044,0.0156,0.2495,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0361,1.0,-0.0809,0.153,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.2223,0.0,0.1054,0.3392,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,0.0356,1.0,-0.0813,0.1525,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.1521,0.0001,0.0351,0.269,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,0.0592,1.0,-0.0577,0.1761,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.1071,0.1706,-0.0099,0.224,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0119,1.0,-0.105,0.1289,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.2325,0.0,0.1156,0.3494,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google-bert/bert-base-uncased,0.0455,1.0,-0.0714,0.1624,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.1738,0.0,0.0569,0.2907,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_intfloat/e5-small-v2,0.0143,1.0,-0.1026,0.1313,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_qwen3-embedding:8b,0.0524,1.0,-0.0646,0.1693,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0158,1.0,-0.1327,0.1011,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_allenai/longformer-base-4096,0.223,0.0,0.1061,0.3399,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google-bert/bert-base-uncased,0.1363,0.0023,0.0194,0.2532,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google/bigbird-roberta-base,0.1647,0.0,0.0478,0.2817,True
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_intfloat/e5-small-v2,0.0712,0.9936,-0.0457,0.1881,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_qwen3-embedding:8b,0.0362,1.0,-0.0807,0.1532,False
institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.0226,1.0,-0.0943,0.1395,False
institution_cah_comment_allenai/longformer-base-4096,institution_cah_comment_google-bert/bert-base-uncased,-0.1425,0.0007,-0.2594,-0.0256,True
institution_cah_comment_allenai/longformer-base-4096,institution_cah_comment_google/bigbird-roberta-base,-0.0406,1.0,-0.1576,0.0763,False
institution_cah_comment_allenai/longformer-base-4096,institution_cah_comment_intfloat/e5-small-v2,-0.3176,0.0,-0.4345,-0.2007,True
institution_cah_comment_allenai/longformer-base-4096,institution_cah_comment_qwen3-embedding:8b,-0.2009,0.0,-0.3178,-0.084,True
institution_cah_comment_allenai/longformer-base-4096,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2491,0.0,-0.366,-0.1321,True
institution_cah_comment_allenai/longformer-base-4096,institution_comment_allenai/longformer-base-4096,0.0019,1.0,-0.115,0.1189,False
institution_cah_comment_allenai/longformer-base-4096,institution_comment_google-bert/bert-base-uncased,-0.166,0.0,-0.283,-0.0491,True
institution_cah_comment_allenai/longformer-base-4096,institution_comment_google/bigbird-roberta-base,-0.0538,1.0,-0.1707,0.0631,False
institution_cah_comment_allenai/longformer-base-4096,institution_comment_intfloat/e5-small-v2,-0.1984,0.0,-0.3154,-0.0815,True
institution_cah_comment_allenai/longformer-base-4096,institution_comment_qwen3-embedding:8b,-0.2608,0.0,-0.3777,-0.1439,True
institution_cah_comment_allenai/longformer-base-4096,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2572,0.0,-0.3741,-0.1403,True
institution_cah_comment_allenai/longformer-base-4096,question_age_comment_allenai/longformer-base-4096,-0.0393,1.0,-0.1562,0.0776,False
institution_cah_comment_allenai/longformer-base-4096,question_age_comment_google-bert/bert-base-uncased,-0.1415,0.0009,-0.2585,-0.0246,True
institution_cah_comment_allenai/longformer-base-4096,question_age_comment_google/bigbird-roberta-base,-0.1021,0.2848,-0.219,0.0149,False
institution_cah_comment_allenai/longformer-base-4096,question_age_comment_intfloat/e5-small-v2,-0.2899,0.0,-0.4068,-0.173,True
institution_cah_comment_allenai/longformer-base-4096,question_age_comment_qwen3-embedding:8b,-0.2797,0.0,-0.3966,-0.1628,True
institution_cah_comment_allenai/longformer-base-4096,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2711,0.0,-0.388,-0.1542,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_age_comment_allenai/longformer-base-4096,-0.0234,1.0,-0.1403,0.0935,False
institution_cah_comment_allenai/longformer-base-4096,question_cah_age_comment_google-bert/bert-base-uncased,-0.1228,0.0213,-0.2397,-0.0059,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_age_comment_google/bigbird-roberta-base,-0.0925,0.5947,-0.2094,0.0245,False
institution_cah_comment_allenai/longformer-base-4096,question_cah_age_comment_intfloat/e5-small-v2,-0.2542,0.0,-0.3712,-0.1373,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_age_comment_qwen3-embedding:8b,-0.3182,0.0,-0.4352,-0.2013,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2366,0.0,-0.3535,-0.1197,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_comment_allenai/longformer-base-4096,-0.0251,1.0,-0.142,0.0918,False
institution_cah_comment_allenai/longformer-base-4096,question_cah_comment_google-bert/bert-base-uncased,-0.1196,0.0344,-0.2365,-0.0027,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_comment_google/bigbird-roberta-base,-0.0787,0.9464,-0.1956,0.0382,False
institution_cah_comment_allenai/longformer-base-4096,question_cah_comment_intfloat/e5-small-v2,-0.2582,0.0,-0.3751,-0.1413,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_comment_qwen3-embedding:8b,-0.2905,0.0,-0.4074,-0.1736,True
institution_cah_comment_allenai/longformer-base-4096,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2396,0.0,-0.3565,-0.1227,True
institution_cah_comment_allenai/longformer-base-4096,question_comment_allenai/longformer-base-4096,-0.0595,1.0,-0.1764,0.0574,False
institution_cah_comment_allenai/longformer-base-4096,question_comment_google-bert/bert-base-uncased,-0.1029,0.2628,-0.2198,0.014,False
institution_cah_comment_allenai/longformer-base-4096,question_comment_google/bigbird-roberta-base,-0.1215,0.0258,-0.2384,-0.0046,True
institution_cah_comment_allenai/longformer-base-4096,question_comment_intfloat/e5-small-v2,-0.282,0.0,-0.3989,-0.165,True
institution_cah_comment_allenai/longformer-base-4096,question_comment_qwen3-embedding:8b,-0.2127,0.0,-0.3296,-0.0958,True
institution_cah_comment_allenai/longformer-base-4096,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2955,0.0,-0.4124,-0.1786,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_age_comment_allenai/longformer-base-4096,-0.0332,1.0,-0.1501,0.0837,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_age_comment_google-bert/bert-base-uncased,-0.1444,0.0005,-0.2613,-0.0275,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_age_comment_google/bigbird-roberta-base,-0.0778,0.9563,-0.1947,0.0391,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_age_comment_intfloat/e5-small-v2,-0.1328,0.0043,-0.2497,-0.0158,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_age_comment_qwen3-embedding:8b,-0.1197,0.0339,-0.2366,-0.0028,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2162,0.0,-0.3331,-0.0992,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_allenai/longformer-base-4096,-0.0299,1.0,-0.1469,0.087,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.2166,0.0,-0.3336,-0.0997,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.1001,0.3386,-0.2171,0.0168,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.193,0.0,-0.3099,-0.0761,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_qwen3-embedding:8b,-0.1452,0.0004,-0.2621,-0.0282,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2403,0.0,-0.3572,-0.1234,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_allenai/longformer-base-4096,-0.0197,1.0,-0.1366,0.0972,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_google-bert/bert-base-uncased,-0.2067,0.0,-0.3237,-0.0898,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_google/bigbird-roberta-base,-0.0784,0.9496,-0.1953,0.0385,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_intfloat/e5-small-v2,-0.2379,0.0,-0.3548,-0.1209,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_qwen3-embedding:8b,-0.1999,0.0,-0.3168,-0.0829,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.268,0.0,-0.3849,-0.1511,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_allenai/longformer-base-4096,-0.0292,1.0,-0.1462,0.0877,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_google-bert/bert-base-uncased,-0.1159,0.0574,-0.2328,0.001,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_google/bigbird-roberta-base,-0.0875,0.7592,-0.2044,0.0294,False
institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_intfloat/e5-small-v2,-0.181,0.0,-0.2979,-0.0641,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_qwen3-embedding:8b,-0.216,0.0,-0.3329,-0.099,True
institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2296,0.0,-0.3465,-0.1127,True
institution_cah_comment_google-bert/bert-base-uncased,institution_cah_comment_google/bigbird-roberta-base,0.1019,0.289,-0.015,0.2188,False
institution_cah_comment_google-bert/bert-base-uncased,institution_cah_comment_intfloat/e5-small-v2,-0.1751,0.0,-0.292,-0.0581,True
institution_cah_comment_google-bert/bert-base-uncased,institution_cah_comment_qwen3-embedding:8b,-0.0584,1.0,-0.1753,0.0586,False
institution_cah_comment_google-bert/bert-base-uncased,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1065,0.1808,-0.2234,0.0104,False
institution_cah_comment_google-bert/bert-base-uncased,institution_comment_allenai/longformer-base-4096,0.1445,0.0005,0.0276,0.2614,True
institution_cah_comment_google-bert/bert-base-uncased,institution_comment_google-bert/bert-base-uncased,-0.0235,1.0,-0.1404,0.0934,False
institution_cah_comment_google-bert/bert-base-uncased,institution_comment_google/bigbird-roberta-base,0.0887,0.7199,-0.0282,0.2057,False
institution_cah_comment_google-bert/bert-base-uncased,institution_comment_intfloat/e5-small-v2,-0.0559,1.0,-0.1728,0.061,False
institution_cah_comment_google-bert/bert-base-uncased,institution_comment_qwen3-embedding:8b,-0.1183,0.0413,-0.2352,-0.0014,True
institution_cah_comment_google-bert/bert-base-uncased,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1147,0.0678,-0.2316,0.0023,False
institution_cah_comment_google-bert/bert-base-uncased,question_age_comment_allenai/longformer-base-4096,0.1032,0.2549,-0.0137,0.2201,False
institution_cah_comment_google-bert/bert-base-uncased,question_age_comment_google-bert/bert-base-uncased,0.001,1.0,-0.1159,0.1179,False
institution_cah_comment_google-bert/bert-base-uncased,question_age_comment_google/bigbird-roberta-base,0.0405,1.0,-0.0764,0.1574,False
institution_cah_comment_google-bert/bert-base-uncased,question_age_comment_intfloat/e5-small-v2,-0.1474,0.0003,-0.2643,-0.0305,True
institution_cah_comment_google-bert/bert-base-uncased,question_age_comment_qwen3-embedding:8b,-0.1372,0.002,-0.2541,-0.0202,True
institution_cah_comment_google-bert/bert-base-uncased,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1286,0.0086,-0.2455,-0.0117,True
institution_cah_comment_google-bert/bert-base-uncased,question_cah_age_comment_allenai/longformer-base-4096,0.1191,0.0367,0.0022,0.236,True
institution_cah_comment_google-bert/bert-base-uncased,question_cah_age_comment_google-bert/bert-base-uncased,0.0197,1.0,-0.0972,0.1366,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_age_comment_google/bigbird-roberta-base,0.0501,1.0,-0.0668,0.167,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_age_comment_intfloat/e5-small-v2,-0.1117,0.0988,-0.2286,0.0052,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_age_comment_qwen3-embedding:8b,-0.1757,0.0,-0.2926,-0.0588,True
institution_cah_comment_google-bert/bert-base-uncased,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0941,0.5371,-0.211,0.0228,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_comment_allenai/longformer-base-4096,0.1175,0.0464,0.0005,0.2344,True
institution_cah_comment_google-bert/bert-base-uncased,question_cah_comment_google-bert/bert-base-uncased,0.023,1.0,-0.094,0.1399,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_comment_google/bigbird-roberta-base,0.0638,0.9997,-0.0531,0.1808,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_comment_intfloat/e5-small-v2,-0.1157,0.0592,-0.2326,0.0012,False
institution_cah_comment_google-bert/bert-base-uncased,question_cah_comment_qwen3-embedding:8b,-0.148,0.0003,-0.2649,-0.031,True
institution_cah_comment_google-bert/bert-base-uncased,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0971,0.4348,-0.214,0.0198,False
institution_cah_comment_google-bert/bert-base-uncased,question_comment_allenai/longformer-base-4096,0.0831,0.8738,-0.0339,0.2,False
institution_cah_comment_google-bert/bert-base-uncased,question_comment_google-bert/bert-base-uncased,0.0396,1.0,-0.0773,0.1566,False
institution_cah_comment_google-bert/bert-base-uncased,question_comment_google/bigbird-roberta-base,0.021,1.0,-0.0959,0.1379,False
institution_cah_comment_google-bert/bert-base-uncased,question_comment_intfloat/e5-small-v2,-0.1394,0.0013,-0.2564,-0.0225,True
institution_cah_comment_google-bert/bert-base-uncased,question_comment_qwen3-embedding:8b,-0.0702,0.9955,-0.1871,0.0467,False
institution_cah_comment_google-bert/bert-base-uncased,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.153,0.0001,-0.2699,-0.036,True
institution_cah_comment_google-bert/bert-base-uncased,question_institution_age_comment_allenai/longformer-base-4096,0.1093,0.1317,-0.0076,0.2263,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_age_comment_google-bert/bert-base-uncased,-0.0019,1.0,-0.1188,0.1151,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_age_comment_google/bigbird-roberta-base,0.0647,0.9996,-0.0522,0.1816,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_age_comment_intfloat/e5-small-v2,0.0098,1.0,-0.1072,0.1267,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_age_comment_qwen3-embedding:8b,0.0228,1.0,-0.0941,0.1398,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0736,0.9859,-0.1905,0.0433,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_allenai/longformer-base-4096,0.1126,0.0886,-0.0043,0.2295,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.0741,0.9837,-0.191,0.0428,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_google/bigbird-roberta-base,0.0424,1.0,-0.0745,0.1593,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.0505,1.0,-0.1674,0.0664,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_qwen3-embedding:8b,-0.0026,1.0,-0.1195,0.1143,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0978,0.4131,-0.2147,0.0192,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_allenai/longformer-base-4096,0.1228,0.0213,0.0059,0.2397,True
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0642,0.9997,-0.1811,0.0527,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google/bigbird-roberta-base,0.0641,0.9997,-0.0528,0.181,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_intfloat/e5-small-v2,-0.0953,0.4942,-0.2123,0.0216,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_qwen3-embedding:8b,-0.0573,1.0,-0.1742,0.0596,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1255,0.0141,-0.2424,-0.0086,True
institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_allenai/longformer-base-4096,0.1133,0.081,-0.0036,0.2302,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_google-bert/bert-base-uncased,0.0266,1.0,-0.0903,0.1435,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_google/bigbird-roberta-base,0.0551,1.0,-0.0619,0.172,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_intfloat/e5-small-v2,-0.0385,1.0,-0.1554,0.0785,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_qwen3-embedding:8b,-0.0734,0.9867,-0.1904,0.0435,False
institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0871,0.7712,-0.204,0.0298,False
institution_cah_comment_google/bigbird-roberta-base,institution_cah_comment_intfloat/e5-small-v2,-0.2769,0.0,-0.3939,-0.16,True
institution_cah_comment_google/bigbird-roberta-base,institution_cah_comment_qwen3-embedding:8b,-0.1602,0.0,-0.2772,-0.0433,True
institution_cah_comment_google/bigbird-roberta-base,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2084,0.0,-0.3253,-0.0915,True
institution_cah_comment_google/bigbird-roberta-base,institution_comment_allenai/longformer-base-4096,0.0426,1.0,-0.0743,0.1595,False
institution_cah_comment_google/bigbird-roberta-base,institution_comment_google-bert/bert-base-uncased,-0.1254,0.0143,-0.2423,-0.0085,True
institution_cah_comment_google/bigbird-roberta-base,institution_comment_google/bigbird-roberta-base,-0.0132,1.0,-0.1301,0.1038,False
institution_cah_comment_google/bigbird-roberta-base,institution_comment_intfloat/e5-small-v2,-0.1578,0.0,-0.2747,-0.0409,True
institution_cah_comment_google/bigbird-roberta-base,institution_comment_qwen3-embedding:8b,-0.2202,0.0,-0.3371,-0.1033,True
institution_cah_comment_google/bigbird-roberta-base,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2166,0.0,-0.3335,-0.0996,True
institution_cah_comment_google/bigbird-roberta-base,question_age_comment_allenai/longformer-base-4096,0.0013,1.0,-0.1156,0.1182,False
institution_cah_comment_google/bigbird-roberta-base,question_age_comment_google-bert/bert-base-uncased,-0.1009,0.3165,-0.2178,0.016,False
institution_cah_comment_google/bigbird-roberta-base,question_age_comment_google/bigbird-roberta-base,-0.0614,0.9999,-0.1783,0.0555,False
institution_cah_comment_google/bigbird-roberta-base,question_age_comment_intfloat/e5-small-v2,-0.2493,0.0,-0.3662,-0.1324,True
institution_cah_comment_google/bigbird-roberta-base,question_age_comment_qwen3-embedding:8b,-0.2391,0.0,-0.356,-0.1221,True
institution_cah_comment_google/bigbird-roberta-base,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2305,0.0,-0.3474,-0.1136,True
institution_cah_comment_google/bigbird-roberta-base,question_cah_age_comment_allenai/longformer-base-4096,0.0172,1.0,-0.0997,0.1341,False
institution_cah_comment_google/bigbird-roberta-base,question_cah_age_comment_google-bert/bert-base-uncased,-0.0822,0.8916,-0.1991,0.0347,False
institution_cah_comment_google/bigbird-roberta-base,question_cah_age_comment_google/bigbird-roberta-base,-0.0518,1.0,-0.1687,0.0651,False
institution_cah_comment_google/bigbird-roberta-base,question_cah_age_comment_intfloat/e5-small-v2,-0.2136,0.0,-0.3305,-0.0967,True
institution_cah_comment_google/bigbird-roberta-base,question_cah_age_comment_qwen3-embedding:8b,-0.2776,0.0,-0.3945,-0.1607,True
institution_cah_comment_google/bigbird-roberta-base,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.196,0.0,-0.3129,-0.0791,True
institution_cah_comment_google/bigbird-roberta-base,question_cah_comment_allenai/longformer-base-4096,0.0156,1.0,-0.1014,0.1325,False
institution_cah_comment_google/bigbird-roberta-base,question_cah_comment_google-bert/bert-base-uncased,-0.0789,0.9434,-0.1959,0.038,False
institution_cah_comment_google/bigbird-roberta-base,question_cah_comment_google/bigbird-roberta-base,-0.0381,1.0,-0.155,0.0789,False
institution_cah_comment_google/bigbird-roberta-base,question_cah_comment_intfloat/e5-small-v2,-0.2176,0.0,-0.3345,-0.1007,True
institution_cah_comment_google/bigbird-roberta-base,question_cah_comment_qwen3-embedding:8b,-0.2499,0.0,-0.3668,-0.1329,True
institution_cah_comment_google/bigbird-roberta-base,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.199,0.0,-0.3159,-0.0821,True
institution_cah_comment_google/bigbird-roberta-base,question_comment_allenai/longformer-base-4096,-0.0188,1.0,-0.1358,0.0981,False
institution_cah_comment_google/bigbird-roberta-base,question_comment_google-bert/bert-base-uncased,-0.0623,0.9999,-0.1792,0.0547,False
institution_cah_comment_google/bigbird-roberta-base,question_comment_google/bigbird-roberta-base,-0.0809,0.915,-0.1978,0.036,False
institution_cah_comment_google/bigbird-roberta-base,question_comment_intfloat/e5-small-v2,-0.2413,0.0,-0.3582,-0.1244,True
institution_cah_comment_google/bigbird-roberta-base,question_comment_qwen3-embedding:8b,-0.1721,0.0,-0.289,-0.0552,True
institution_cah_comment_google/bigbird-roberta-base,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2549,0.0,-0.3718,-0.1379,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_age_comment_allenai/longformer-base-4096,0.0074,1.0,-0.1095,0.1244,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_age_comment_google-bert/bert-base-uncased,-0.1038,0.2415,-0.2207,0.0132,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_age_comment_google/bigbird-roberta-base,-0.0372,1.0,-0.1541,0.0797,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_age_comment_intfloat/e5-small-v2,-0.0921,0.6058,-0.2091,0.0248,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_age_comment_qwen3-embedding:8b,-0.079,0.942,-0.196,0.0379,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1755,0.0,-0.2924,-0.0586,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_allenai/longformer-base-4096,0.0107,1.0,-0.1062,0.1276,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.176,0.0,-0.2929,-0.0591,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.0595,1.0,-0.1764,0.0574,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.1524,0.0001,-0.2693,-0.0355,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_qwen3-embedding:8b,-0.1045,0.2236,-0.2214,0.0124,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1996,0.0,-0.3166,-0.0827,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_allenai/longformer-base-4096,0.0209,1.0,-0.096,0.1378,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1661,0.0,-0.283,-0.0492,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_google/bigbird-roberta-base,-0.0378,1.0,-0.1547,0.0791,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_intfloat/e5-small-v2,-0.1972,0.0,-0.3142,-0.0803,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_qwen3-embedding:8b,-0.1592,0.0,-0.2761,-0.0423,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2274,0.0,-0.3443,-0.1105,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_allenai/longformer-base-4096,0.0114,1.0,-0.1055,0.1283,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_google-bert/bert-base-uncased,-0.0753,0.9772,-0.1922,0.0416,False
institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_google/bigbird-roberta-base,-0.0468,1.0,-0.1638,0.0701,False
